// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B412BB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.0.2
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44964		8.365638	0.663294	4.678423	0.191059	-0.123121	-0.207489				-0.460562	0.044385	-0.269452				-0.697021	-0.097656	-0.040527	0.083676	0.006628	0.046750	0.999996	-0.002303	0.000222	-0.001347	7.329215	-61.829474	162.685383	-0.450704	0.140505	0.881546	-0.187824	-0.980355	0.060226	0.872690	-0.138431	0.468240
44965		8.580073	0.586914	4.598157	0.034921	-0.004744	-0.060563				-0.453563	-0.017692	-0.274743				-0.701416	-0.099854	-0.040527	0.085805	0.005856	0.045976	0.999996	-0.002268	-0.000088	-0.001374	7.359638	-61.822290	162.349045	-0.449977	0.143182	0.881487	-0.193120	-0.979309	0.060488	0.871909	-0.143014	0.468318
44966		8.679945	0.459899	4.327572	-0.220929	0.175964	-0.106964				-0.441512	-0.023174	-0.277100				-0.699219	-0.097656	-0.045166	0.086801	0.004574	0.043276	0.999997	-0.002208	-0.000116	-0.001386	7.398687	-61.818859	162.010588	-0.449174	0.145854	0.881459	-0.198311	-0.978251	0.060814	0.871158	-0.147487	0.468329
44967		8.690594	0.304514	4.213752	-0.292729	0.352367	-0.160486				-0.394914	-0.008864	-0.284465				-0.696533	-0.108643	-0.037842	0.086908	0.003005	0.042135	0.999997	-0.001975	-0.000044	-0.001422	7.471574	-61.805691	161.664147	-0.448476	0.148631	0.881350	-0.203128	-0.977223	0.061436	0.870407	-0.151475	0.468452
44968		8.621556	0.171124	4.171433	-0.272918	0.487713	-0.249790				-0.345653	0.065221	-0.278019				-0.701416	-0.099854	-0.040527	0.086231	0.001663	0.041683	0.999997	-0.001728	0.000326	-0.001390	7.553640	-61.751606	161.339069	-0.448413	0.151439	0.880904	-0.207479	-0.976259	0.062217	0.869412	-0.154871	0.469188
44969		8.571453	0.067049	4.287823	-0.134241	0.575044	-0.246549				-0.310239	0.118023	-0.278445				-0.694336	-0.108643	-0.047119	0.085741	0.000618	0.042827	0.999998	-0.001551	0.000590	-0.001392	7.649372	-61.666381	161.021434	-0.448805	0.154348	0.880199	-0.211526	-0.975329	0.063175	0.868234	-0.157831	0.470381
44970		8.606886	0.016932	4.298987	-0.137294	0.640096	-0.214173				-0.283819	0.098446	-0.276616				-0.694092	-0.113037	-0.044678	0.086090	0.000111	0.042947	0.999998	-0.001419	0.000492	-0.001383	7.758553	-61.593026	160.705350	-0.449010	0.157194	0.879591	-0.215327	-0.974428	0.064223	0.867193	-0.160563	0.471376
44971		8.695882	-0.036211	4.288911	-0.177444	0.721515	-0.145095				-0.213698	0.034279	-0.281121				-0.698730	-0.113037	-0.047119	0.086966	-0.000439	0.042875	0.999998	-0.001068	0.000171	-0.001406	7.922178	-61.554517	160.372991	-0.448648	0.159995	0.879271	-0.218543	-0.973616	0.065651	0.866576	-0.162704	0.471776
44972		8.837498	0.016325	4.288074	-0.249946	0.709159	-0.018617				-0.142627	-0.012757	-0.276596				-0.693848	-0.119629	-0.041992	0.088372	0.000072	0.042886	0.999999	-0.000713	-0.000064	-0.001383	8.126953	-61.543415	160.039949	-0.447870	0.162658	0.879178	-0.221116	-0.972919	0.067360	0.866326	-0.164231	0.471707
44973		8.909230	0.056037	4.390166	-0.197174	0.683244	0.094146				-0.105087	-0.001722	-0.270387				-0.691895	-0.115234	-0.049316	0.089093	0.000463	0.043902	0.999999	-0.000525	-0.000009	-0.001352	8.345962	-61.525137	159.715236	-0.447204	0.165291	0.879026	-0.223337	-0.972282	0.069204	0.866100	-0.165371	0.471724
44974		9.041488	0.056447	4.404860	-0.236218	0.720256	0.216265				-0.053461	-0.052032	-0.246000				-0.694092	-0.117432	-0.044434	0.090404	0.000465	0.044072	0.999999	-0.000267	-0.000260	-0.001230	8.575576	-61.537665	159.411999	-0.446143	0.167588	0.879131	-0.224996	-0.971765	0.071065	0.866218	-0.166096	0.471253
44975		9.244286	0.182268	4.411356	-0.336983	0.648177	0.405746				0.001323	-0.100943	-0.216674				-0.698242	-0.126465	-0.041748	0.092422	0.001722	0.044160	0.999999	0.000007	-0.000505	-0.001083	8.815179	-61.579028	159.133260	-0.444730	0.169530	0.879474	-0.226051	-0.971381	0.072938	0.866670	-0.166368	0.470324
44976		9.337592	0.243228	4.419499	-0.372470	0.619567	0.495519				-0.000339	-0.060308	-0.193170				-0.691650	-0.121826	-0.044434	0.093365	0.002342	0.044223	0.999999	-0.000002	-0.000302	-0.000966	9.022130	-61.599777	158.890560	-0.443710	0.171298	0.879647	-0.227009	-0.971032	0.074586	0.866942	-0.166593	0.469743
44977		9.418433	0.246712	4.485911	-0.344978	0.633911	0.597417				-0.007439	0.008373	-0.160527				-0.691406	-0.126221	-0.046631	0.094188	0.002393	0.044855	1.000000	-0.000037	0.000042	-0.000803	9.180477	-61.583478	158.698569	-0.443367	0.172874	0.879511	-0.227886	-0.970723	0.075924	0.866887	-0.166766	0.469782
44978		9.471660	0.150806	4.508250	-0.326644	0.746320	0.646552				0.009732	0.048937	-0.137527				-0.684570	-0.128418	-0.044189	0.094729	0.001441	0.045059	1.000000	0.000049	0.000245	-0.000688	9.316509	-61.546907	158.543024	-0.443418	0.174283	0.879207	-0.228509	-0.970482	0.077130	0.866697	-0.166706	0.470154
44979		9.474415	0.147485	4.529294	-0.309202	0.759451	0.657671				0.064521	0.023942	-0.099749				-0.691406	-0.124023	-0.044189	0.094750	0.001413	0.045282	1.000000	0.000323	0.000120	-0.000499	9.449424	-61.527073	158.426752	-0.443347	0.175294	0.879042	-0.228492	-0.970394	0.078270	0.866738	-0.166154	0.470274
44980		9.587731	0.208042	4.544527	-0.356840	0.728855	0.768524				0.096543	-0.022092	-0.070814				-0.686768	-0.126221	-0.044189	0.095873	0.002025	0.045457	1.000000	0.000483	-0.000110	-0.000354	9.577574	-61.536614	158.336704	-0.442935	0.175937	0.879122	-0.228066	-0.970411	0.079298	0.867061	-0.165375	0.469954
44981		9.720468	0.200591	4.593270	-0.366276	0.759380	0.907156				0.094468	-0.029005	-0.033856				-0.693604	-0.126221	-0.048828	0.097198	0.001968	0.045948	1.000000	0.000472	-0.000145	-0.000169	9.668125	-61.552808	158.288130	-0.442554	0.176220	0.879257	-0.227498	-0.970487	0.079998	0.867404	-0.164625	0.469583
44982		9.772175	0.202736	4.575104	-0.402673	0.775009	0.943952				0.089391	0.018936	-0.014445				-0.695557	-0.133057	-0.039307	0.097726	0.002000	0.045743	1.000000	0.000447	0.000095	-0.000072	9.726229	-61.544480	158.273105	-0.442627	0.176383	0.879187	-0.226883	-0.970590	0.080496	0.867528	-0.163843	0.469628
44983		9.784104	0.247278	4.579270	-0.418698	0.738755	0.959428				0.107533	0.095878	0.007167				-0.687012	-0.124023	-0.044189	0.097863	0.002452	0.045747	1.000000	0.000538	0.000479	0.000036	9.759191	-61.494124	158.298544	-0.443423	0.176472	0.878768	-0.226019	-0.970758	0.080897	0.867347	-0.162747	0.470343
44984		9.632667	0.319566	4.626632	-0.340726	0.640032	0.853631				0.103011	0.200585	0.028737				-0.691406	-0.124023	-0.044189	0.096373	0.003186	0.046171	0.999999	0.000515	0.001003	0.000144	9.747831	-61.387408	158.371474	-0.445168	0.176511	0.877878	-0.225095	-0.970957	0.081081	0.866693	-0.161512	0.471971
44985		9.378621	0.383456	4.733589	-0.171958	0.522494	0.685398				0.130354	0.263884	0.048673				-0.691406	-0.126221	-0.044189	0.093848	0.003827	0.047215	0.999999	0.000652	0.001319	0.000243	9.721416	-61.246238	158.479545	-0.447511	0.176464	0.876695	-0.223849	-0.971233	0.081228	0.865809	-0.159897	0.474139
44986		9.095458	0.552652	4.977309	0.102251	0.277177	0.566091				0.168857	0.276560	0.055004				-0.693848	-0.121826	-0.044434	0.091022	0.005510	0.049652	0.999999	0.000844	0.001383	0.000275	9.708324	-61.099131	158.597703	-0.449968	0.176361	0.875457	-0.222238	-0.971580	0.081499	0.864950	-0.157888	0.476374
44987		8.859469	0.827503	5.267306	0.373348	-0.068306	0.520529				0.156830	0.263499	0.050415				-0.691406	-0.128418	-0.048828	0.088662	0.008256	0.052563	0.999999	0.000784	0.001317	0.000252	9.696592	-60.958332	158.706625	-0.452306	0.176286	0.874267	-0.220755	-0.971896	0.081764	0.864110	-0.156016	0.478510
44988		8.609769	1.056360	5.382376	0.512895	-0.345246	0.377097				0.106907	0.231335	0.046219				-0.691406	-0.124023	-0.055908	0.086157	0.010555	0.053730	0.999999	0.000535	0.001157	0.000231	9.666070	-60.835889	158.804423	-0.454347	0.176189	0.873227	-0.219718	-0.972126	0.081823	0.863303	-0.154688	0.480394
44989		8.308682	1.195981	5.427731	0.638276	-0.535483	0.148772				0.070063	0.211223	0.032995				-0.691406	-0.128418	-0.053467	0.083142	0.011955	0.054194	0.999999	0.000350	0.001056	0.000165	9.632402	-60.722870	158.881779	-0.456190	0.176196	0.872265	-0.219063	-0.972273	0.081828	0.862497	-0.153752	0.482140
44990		8.131398	1.350082	5.453016	0.690253	-0.715430	0.020390				0.058156	0.175814	0.012568				-0.693604	-0.126221	-0.051270	0.081361	0.013490	0.054463	1.000000	0.000291	0.000879	0.000063	9.618241	-60.628520	158.928985	-0.457675	0.176336	0.871458	-0.218601	-0.972367	0.081949	0.861828	-0.152996	0.483575
44991		8.010009	1.394935	5.497363	0.760053	-0.782330	-0.058850				0.016943	0.148556	-0.013004				-0.693604	-0.124023	-0.044189	0.080142	0.013939	0.054915	1.000000	0.000085	0.000743	-0.000065	9.611557	-60.546432	158.940574	-0.458875	0.176692	0.870754	-0.218615	-0.972351	0.082101	0.861186	-0.152686	0.484816
44992		7.870789	1.414035	5.489296	0.799848	-0.820569	-0.181069				-0.038416	0.136130	-0.033025				-0.695801	-0.126221	-0.055908	0.078748	0.014138	0.054837	1.000000	-0.000192	0.000681	-0.000165	9.594656	-60.470133	158.927437	-0.459916	0.177214	0.870099	-0.219194	-0.972217	0.082151	0.860483	-0.152937	0.485983
44993		7.815161	1.310360	5.451805	0.803125	-0.720923	-0.254905				-0.061493	0.129576	-0.049284				-0.695801	-0.128418	-0.058105	0.078190	0.013101	0.054463	1.000000	-0.000307	0.000648	-0.000246	9.582537	-60.395246	158.893627	-0.460872	0.177895	0.869454	-0.220049	-0.972016	0.082238	0.859753	-0.153422	0.487121
44994		7.757982	1.120328	5.502348	0.903681	-0.551505	-0.294471				-0.080143	0.098492	-0.065939				-0.691406	-0.128418	-0.055664	0.077611	0.011200	0.054981	1.000000	-0.000401	0.000492	-0.000330	9.580711	-60.337074	158.835622	-0.461515	0.178680	0.868952	-0.221139	-0.971758	0.082369	0.859128	-0.154144	0.487994
44995		7.786289	0.908945	5.343884	0.794380	-0.314410	-0.363895				-0.080232	0.039348	-0.073552				-0.689209	-0.124023	-0.055908	0.077877	0.009082	0.053420	1.000000	-0.000401	0.000197	-0.000368	9.596925	-60.310787	158.756803	-0.461640	0.179459	0.868725	-0.222267	-0.971483	0.082574	0.858770	-0.154970	0.488363
44996		7.944090	0.700027	5.251138	0.688063	-0.066664	-0.289286				-0.045126	-0.028179	-0.075573				-0.695801	-0.128418	-0.055664	0.079436	0.006982	0.052521	1.000000	-0.000226	-0.000141	-0.000378	9.645821	-60.323229	158.663481	-0.461172	0.180142	0.868832	-0.223100	-0.971259	0.082959	0.858806	-0.155578	0.488107
44997		8.186442	0.568306	5.134324	0.511658	0.126009	-0.147057				-0.006787	-0.084889	-0.075586				-0.686523	-0.132813	-0.055664	0.081845	0.005654	0.051378	1.000000	-0.000034	-0.000424	-0.000378	9.727133	-60.366807	158.558182	-0.460225	0.180748	0.869209	-0.223607	-0.971093	0.083540	0.859182	-0.155914	0.487337
44998		8.444709	0.388017	4.998262	0.327210	0.372569	-0.004507				0.028129	-0.109412	-0.068869				-0.693359	-0.130615	-0.057861	0.084421	0.003844	0.050029	1.000000	0.000141	-0.000547	-0.000344	9.825569	-60.425643	158.456229	-0.459072	0.181238	0.869716	-0.223778	-0.970994	0.084224	0.859754	-0.155958	0.486313
44999		8.656196	0.194904	4.860978	0.167022	0.623178	0.095923				0.029968	-0.097209	-0.046887				-0.686523	-0.132813	-0.048584	0.086539	0.001921	0.048652	1.000000	0.000150	-0.000486	-0.000234	9.902081	-60.478816	158.380751	-0.458082	0.181546	0.870174	-0.223836	-0.970936	0.084735	0.860266	-0.155960	0.485405
45000		8.867233	0.001651	4.724131	0.007008	0.873704	0.196400				0.095788	-0.092374	-0.025909				-0.688965	-0.132813	-0.053223	0.088650	-0.000018	0.047282	1.000000	0.000479	-0.000462	-0.000130	9.994146	-60.532138	158.330765	-0.457171	0.181646	0.870632	-0.223226	-0.971021	0.085374	0.860909	-0.155317	0.484470
45001		8.969185	-0.075837	4.619416	-0.104634	0.988522	0.227377				0.167160	-0.028309	0.009262				-0.693359	-0.130859	-0.048584	0.089685	-0.000793	0.046206	1.000000	0.000836	-0.000142	0.000046	10.081430	-60.551950	158.333241	-0.456899	0.181515	0.870802	-0.221845	-0.971277	0.086059	0.861411	-0.153863	0.484043
45002		9.287195	0.076554	4.732260	-0.177198	0.886537	0.571665				0.296773	-0.109043	0.051315				-0.688965	-0.128418	-0.044189	0.092846	0.000719	0.047374	0.999999	0.001484	-0.000545	0.000257	10.214856	-60.622382	158.368009	-0.456013	0.180843	0.871406	-0.219149	-0.971805	0.086996	0.862569	-0.151296	0.482788
45003		9.428380	0.232181	4.822293	-0.186239	0.751024	0.751594				0.268650	-0.075417	0.093066				-0.693359	-0.130859	-0.053223	0.094265	0.002301	0.048262	0.999999	0.001343	-0.000377	0.000465	10.284830	-60.677336	158.457038	-0.455516	0.179827	0.871876	-0.216507	-0.972358	0.087437	0.863499	-0.148938	0.481859
45004		9.572702	0.176772	4.699680	-0.339036	0.848286	0.813711				0.229586	-0.030046	0.132225				-0.689209	-0.126221	-0.053467	0.095719	0.001777	0.047013	0.999999	0.001148	-0.000150	0.000661	10.284267	-60.711551	158.601278	-0.455483	0.178490	0.872168	-0.214018	-0.972917	0.087339	0.864136	-0.146879	0.481347
45005		9.417468	0.095205	4.666335	-0.278699	0.901898	0.655424				0.266998	0.018150	0.159966				-0.693604	-0.124023	-0.053467	0.094178	0.000965	0.046656	0.999999	0.001335	0.000091	0.000800	10.268749	-60.720651	158.787172	-0.455930	0.176961	0.872246	-0.211082	-0.973572	0.087184	0.864622	-0.144365	0.481234
45006		9.299813	0.149447	4.647609	-0.255406	0.828044	0.548694				0.306512	0.042070	0.188619				-0.691406	-0.124023	-0.044189	0.093006	0.001511	0.046459	0.999998	0.001533	0.000210	0.000943	10.242272	-60.719923	159.011617	-0.456630	0.175178	0.872239	-0.207667	-0.974326	0.086964	0.865080	-0.141425	0.481286
45007		9.229290	0.315622	4.813032	-0.116899	0.627319	0.581421				0.350442	0.017080	0.213064				-0.689209	-0.124023	-0.048828	0.092294	0.003170	0.048128	0.999998	0.001752	0.000085	0.001065	10.221183	-60.734997	159.258677	-0.457167	0.173126	0.872368	-0.203761	-0.975170	0.086746	0.865725	-0.138098	0.481092
45008		9.132905	0.389070	4.738742	-0.152451	0.544628	0.468224				0.344143	0.011970	0.237997				-0.691895	-0.115234	-0.046875	0.091327	0.003918	0.047389	0.999998	0.001721	0.000060	0.001190	10.171805	-60.756139	159.534028	-0.457692	0.170814	0.872548	-0.199789	-0.976033	0.086274	0.866373	-0.134839	0.480849
45009		9.004939	0.391102	4.841422	-0.006869	0.500099	0.406467				0.332056	0.032880	0.263996				-0.689453	-0.119629	-0.046875	0.090052	0.003950	0.048406	0.999998	0.001660	0.000164	0.001320	10.085615	-60.767240	159.843532	-0.458449	0.168281	0.872643	-0.195803	-0.976907	0.085521	0.866883	-0.131659	0.480812
45010		8.980135	0.285868	4.829031	0.014274	0.591139	0.370359				0.350297	-0.025414	0.293456				-0.694092	-0.113037	-0.044678	0.089791	0.002906	0.048307	0.999997	0.001751	-0.000127	0.001467	9.989926	-60.814639	160.175860	-0.458738	0.165374	0.873047	-0.191516	-0.977837	0.084593	0.867687	-0.128396	0.480243
45011		9.026534	0.303856	4.804994	-0.026618	0.573118	0.401491				0.373563	-0.069634	0.307787				-0.689697	-0.113037	-0.044678	0.090244	0.003088	0.048087	0.999997	0.001868	-0.000348	0.001539	9.900288	-60.887459	160.516266	-0.458666	0.162276	0.873666	-0.186961	-0.978799	0.083650	0.868718	-0.124974	0.479281
45012		8.940074	0.350655	4.671193	-0.104421	0.517388	0.266465				0.379240	-0.078636	0.323028				-0.691895	-0.115234	-0.040039	0.089377	0.003562	0.046754	0.999997	0.001896	-0.000393	0.001615	9.798630	-60.967267	160.873954	-0.458520	0.159010	0.874343	-0.182281	-0.979771	0.082593	0.869789	-0.121505	0.478230
45013		8.952310	0.404668	4.555117	-0.213898	0.467440	0.226857				0.393764	-0.056805	0.324832				-0.691895	-0.110840	-0.042480	0.089504	0.004102	0.045585	0.999997	0.001969	-0.000284	0.001624	9.698626	-61.033945	161.238947	-0.458560	0.155759	0.874907	-0.177465	-0.980739	0.081587	0.870763	-0.117853	0.477370
45014		8.919096	0.546505	4.553974	-0.218634	0.311603	0.209424				0.446594	-0.043715	0.325983				-0.694580	-0.104248	-0.040283	0.089172	0.005509	0.045572	0.999996	0.002233	-0.000219	0.001630	9.624234	-61.093742	161.609104	-0.458690	0.152505	0.875412	-0.172176	-0.981746	0.080814	0.871756	-0.113657	0.476575
45015		8.810425	0.690862	4.570289	-0.174490	0.141476	0.134068				0.438658	-0.010549	0.321959				-0.694336	-0.108643	-0.037842	0.088091	0.006950	0.045723	0.999996	0.002193	-0.000053	0.001610	9.543036	-61.133527	161.981600	-0.459094	0.149332	0.875747	-0.166974	-0.982707	0.080038	0.872555	-0.109482	0.476089
45016		8.721752	0.748133	4.543342	-0.163532	0.065746	0.048324				0.434464	0.003236	0.313897				-0.694580	-0.102051	-0.040527	0.087206	0.007519	0.045448	0.999996	0.002172	0.000016	0.001569	9.464586	-61.165155	162.348150	-0.459579	0.146245	0.876014	-0.161837	-0.983626	0.079306	0.873267	-0.105324	0.475721
45017		8.697217	0.860211	4.544889	-0.163982	-0.056268	0.036551				0.448682	-0.034241	0.299268				-0.692627	-0.095459	-0.045410	0.086951	0.008630	0.045483	0.999996	0.002243	-0.000171	0.001496	9.415289	-61.215762	162.690522	-0.459706	0.143266	0.876439	-0.156642	-0.984509	0.078770	0.874148	-0.101076	0.475026
45018		8.579678	0.947865	4.510138	-0.145399	-0.163774	-0.076020				0.425792	-0.057398	0.296476				-0.692627	-0.097656	-0.045166	0.085770	0.009510	0.045146	0.999997	0.002129	-0.000287	0.001482	9.358721	-61.279678	163.026099	-0.459601	0.140285	0.876976	-0.151653	-0.985340	0.078142	0.875082	-0.097082	0.474138
45019		8.605909	0.955076	4.412114	-0.233443	-0.166329	-0.098861				0.408263	-0.083352	0.286462				-0.690430	-0.095459	-0.033691	0.086027	0.009584	0.044177	0.999997	0.002041	-0.000417	0.001432	9.306109	-61.356562	163.345446	-0.459248	0.137384	0.877620	-0.146863	-0.986115	0.077516	0.876083	-0.093291	0.473048
45020		8.589121	0.940200	4.365983	-0.250438	-0.158189	-0.136375				0.422076	-0.110514	0.276448				-0.692871	-0.088867	-0.038574	0.085854	0.009428	0.043727	0.999997	0.002110	-0.000553	0.001382	9.275107	-61.448387	163.648985	-0.458620	0.134553	0.878387	-0.141992	-0.986866	0.077034	0.877215	-0.089395	0.471701
45021		8.513275	0.967815	4.332535	-0.235169	-0.200059	-0.216437				0.414456	-0.086894	0.264656				-0.695068	-0.091064	-0.033936	0.085101	0.009701	0.043382	0.999997	0.002072	-0.000434	0.001323	9.247237	-61.525089	163.943707	-0.458175	0.131867	0.879026	-0.137242	-0.987570	0.076615	0.878203	-0.085537	0.470578
45022		8.665217	0.881950	4.416157	-0.205625	-0.109068	-0.049898				0.386733	-0.116262	0.242615				-0.693115	-0.084473	-0.031738	0.086616	0.008839	0.044229	0.999997	0.001934	-0.000581	0.001213	9.230277	-61.616921	164.207766	-0.457422	0.129370	0.879789	-0.132832	-0.988201	0.076250	0.879273	-0.081986	0.469209
45023		8.849312	0.748699	4.328777	-0.331860	0.047397	0.061359				0.386011	-0.162175	0.222517				-0.692871	-0.088867	-0.031738	0.088450	0.007502	0.043374	0.999997	0.001930	-0.000811	0.001113	9.241099	-61.732272	164.439505	-0.456234	0.127044	0.880744	-0.128520	-0.988786	0.076054	0.880530	-0.078495	0.467446
45024		8.940270	0.692816	4.160297	-0.494278	0.121928	0.059358				0.402628	-0.182473	0.209073				-0.693115	-0.084473	-0.024902	0.089357	0.006938	0.041698	0.999997	0.002013	-0.000912	0.001045	9.277870	-61.858499	164.652372	-0.454831	0.124834	0.881785	-0.124118	-0.989349	0.076041	0.881886	-0.074860	0.465481
45025		9.168487	0.584718	4.048779	-0.661766	0.261016	0.201780				0.402926	-0.186019	0.194231				-0.695313	-0.086670	-0.024658	0.091641	0.005854	0.040585	0.999997	0.002015	-0.000930	0.000971	9.330652	-61.984872	164.847003	-0.453374	0.122780	0.882824	-0.119782	-0.989875	0.076154	0.883235	-0.071220	0.463490
45026		9.372588	0.480135	4.006373	-0.757750	0.388552	0.355979				0.420702	-0.186727	0.188654				-0.693359	-0.077881	-0.025146	0.093684	0.004805	0.040161	0.999997	0.002104	-0.000934	0.000943	9.398713	-62.111784	165.035671	-0.451885	0.120781	0.883862	-0.115308	-0.990388	0.076385	0.884592	-0.067399	0.461469
45027		9.471788	0.374924	3.862271	-0.898590	0.510472	0.370849				0.412369	-0.150540	0.190267				-0.690674	-0.084473	-0.027100	0.094685	0.003760	0.038702	0.999997	0.002062	-0.000753	0.000951	9.453573	-62.217976	165.233644	-0.450715	0.118801	0.884727	-0.110901	-0.990878	0.076558	0.885752	-0.063611	0.459779
45028		9.643374	0.181576	3.889012	-0.914506	0.716195	0.521855				0.419723	-0.137427	0.197916				-0.697754	-0.080078	-0.020264	0.096405	0.001829	0.038960	0.999997	0.002099	-0.000687	0.000990	9.501191	-62.318074	165.444392	-0.449652	0.116754	0.885540	-0.106389	-0.991363	0.076684	0.886845	-0.059730	0.458190
45029		9.702520	0.016019	3.775882	-1.009405	0.889313	0.511393				0.455419	-0.128543	0.207767				-0.690918	-0.080078	-0.018066	0.097001	0.000175	0.037822	0.999997	0.002277	-0.000643	0.001039	9.556673	-62.413727	165.669133	-0.448674	0.114623	0.886315	-0.101516	-0.991859	0.076883	0.887911	-0.055480	0.456657
45030		9.809370	-0.130543	3.730784	-1.069226	1.044981	0.575974				0.507823	-0.127378	0.220310				-0.695557	-0.075684	-0.011230	0.098071	-0.001292	0.037367	0.999996	0.002539	-0.000637	0.001102	9.627504	-62.510482	165.910255	-0.447700	0.112369	0.887095	-0.096116	-0.992372	0.077197	0.889003	-0.050704	0.455085
45031		9.934315	-0.149522	3.562459	-1.260292	1.082083	0.610595				0.565241	-0.125546	0.233086				-0.693359	-0.075684	-0.015869	0.099322	-0.001480	0.035683	0.999995	0.002826	-0.000628	0.001165	9.716550	-62.607218	166.167689	-0.446745	0.109998	0.887873	-0.090147	-0.992897	0.077651	0.890108	-0.045349	0.453488
45032		9.996574	-0.231596	3.424744	-1.393283	1.172303	0.598771				0.617192	-0.082084	0.245223				-0.696045	-0.066895	-0.020752	0.099955	-0.002299	0.034281	0.999994	0.003086	-0.000410	0.001226	9.813246	-62.681154	166.449847	-0.446167	0.107528	0.888466	-0.083655	-0.993420	0.078221	0.891031	-0.039426	0.452227
45033		10.036902	-0.203201	3.347581	-1.480669	1.147806	0.602549				0.673334	0.027488	0.254704				-0.691406	-0.066895	-0.009277	0.100376	-0.002017	0.033455	0.999994	0.003367	0.000137	0.001274	9.910780	-62.694110	166.767140	-0.446560	0.105010	0.888570	-0.076618	-0.993929	0.078956	0.891467	-0.032822	0.451895
45034		9.927637	-0.176650	3.336504	-1.453073	1.108026	0.501491				0.704682	0.134788	0.257540				-0.691650	-0.062500	-0.011719	0.099301	-0.001756	0.033292	0.999993	0.003523	0.000674	0.001288	10.002775	-62.647313	167.110947	-0.447890	0.102490	0.888195	-0.069284	-0.994400	0.079807	0.891400	-0.025793	0.452482
45035		9.699602	-0.071978	3.286981	-1.420255	0.981646	0.282406				0.753509	0.209543	0.252666				-0.696289	-0.062500	-0.014160	0.097031	-0.000721	0.032765	0.999992	0.003768	0.001048	0.001263	10.114333	-62.557962	167.464430	-0.449865	0.100026	0.887477	-0.061535	-0.994818	0.080931	0.890974	-0.018203	0.453689
45036		9.500059	0.051323	3.394820	-1.264027	0.839671	0.161063				0.814313	0.242920	0.255101				-0.696533	-0.055908	-0.023682	0.095041	0.000497	0.033835	0.999990	0.004072	0.001215	0.001275	10.252551	-62.450563	167.827461	-0.452115	0.097524	0.886612	-0.053232	-0.995183	0.082322	0.890370	-0.009977	0.455129
45037		9.204496	0.168015	3.540001	-1.029729	0.698716	-0.028313				0.829675	0.246199	0.251205				-0.694092	-0.058105	-0.023438	0.092086	0.001649	0.035294	0.999990	0.004148	0.001231	0.001256	10.403997	-62.341250	168.185851	-0.454371	0.095040	0.885728	-0.044808	-0.995472	0.083830	0.889685	-0.001598	0.456572
45038		9.030264	0.180125	3.737561	-0.796130	0.678078	-0.093952				0.831326	0.229782	0.238410				-0.691895	-0.055908	-0.019043	0.090343	0.001754	0.037279	0.999990	0.004157	0.001149	0.001192	10.574296	-62.240408	168.524362	-0.456452	0.092664	0.884910	-0.036429	-0.995674	0.085472	0.889002	0.006778	0.457853
45039		8.935306	0.164069	3.961043	-0.577276	0.698731	-0.079502				0.844615	0.308880	0.220373				-0.696777	-0.047119	-0.016846	0.089412	0.001572	0.039479	0.999989	0.004223	0.001544	0.001102	10.756395	-62.093574	168.858487	-0.459208	0.090439	0.883713	-0.028016	-0.995784	0.087350	0.887887	0.015354	0.459805
45040		8.900575	0.548351	4.368703	-0.240222	0.338075	0.108721				0.947004	0.391736	0.202169				-0.696533	-0.051514	-0.019043	0.089086	0.005367	0.043538	0.999986	0.004735	0.001959	0.001011	11.000812	-61.898761	169.189041	-0.462671	0.088351	0.882117	-0.018782	-0.995775	0.089884	0.886331	0.025019	0.462376
45041		9.091753	1.305874	5.221693	0.380323	-0.348655	0.740272				1.020094	0.450499	0.203756				-0.699219	-0.044922	-0.021729	0.091022	0.012886	0.052078	0.999984	0.005100	0.002252	0.001019	11.274046	-61.671809	169.535121	-0.466628	0.086189	0.880244	-0.008901	-0.995648	0.092770	0.884409	0.035454	0.465365
45042		9.049651	2.377742	5.899723	0.963622	-1.359078	1.122611				0.960926	0.400512	0.212778				-0.697021	-0.042480	-0.026367	0.090589	0.023591	0.058930	0.999986	0.004805	0.002003	0.001064	11.515492	-61.474673	169.879435	-0.470117	0.083915	0.878606	0.000487	-0.995445	0.095334	0.882604	0.045246	0.467935
